           timestamp  discovered      queued   downloaded       doc/s(avg)  KB/s(avg)   dl-failures   busy-thread   mem-use-KB  heap-size-KB   congestion   max-depth   avg-depth
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105403        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105414        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105426        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105437        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105448        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105459        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105470        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105481        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105492        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105503        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105515        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105526        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105537        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105548        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105559        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105570        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105581        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105592        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105603        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105615        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105626        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105637        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105648        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105659        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105670        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105681        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105692        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105704        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105715        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105726        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105737        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105748        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105759        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105770        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105781        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105793        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105804        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105815        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105826        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105837        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105848        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105859        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105870        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105881        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105893        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105904        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105915        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105926        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105937        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105948        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       105959        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105970        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105982        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       105993        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106004        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106015        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106026        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106037        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106048        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106059        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106070        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106082        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106093        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106104        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106115        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106126        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106137        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106148        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106159        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106171        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106182        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106193        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106204        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106215        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106226        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106237        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106248        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106260        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106271        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106282        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106293        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106304        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106315        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106326        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106337        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106349        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106360        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106371        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106382        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106393        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106404        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106415        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106427        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106438        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106449        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          0(0.08)       0(3)             4             0       106460        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106471        126912            1       17315       17315
2014-09-14T14:31:29Z       18969       17315         1650          �(0.08)       0(3)             4             0       106482        126912            1       17315       17315
2014-09-14T14:31:33Z       18969       17314         1651       0.28(0.08)       8(3)             4             0        99882        126912            1       17314       17314
2014-09-14T14:31:51Z       18988       17327         1657       0.32(0.08)      12(3)             4             0       111857        126912            1       17327       17327
2014-09-14T14:32:11Z       19010       17343         1663        0.3(0.08)      12(3)             4             0        98639        126912            1       17343       17343
2014-09-14T14:32:31Z       19021       17349         1668       0.25(0.08)      10(3)             4             0        85126        126912            1       17349       17349
2014-09-14T14:32:51Z       19076       17399         1673       0.25(0.08)       8(3)             4             0       110978        126912            1       17399       17399
2014-09-14T14:33:11Z       19141       17457         1680       0.35(0.08)      13(3)             4             0       104921        126912            1       17457       17457
2014-09-14T14:33:31Z       19144       17454         1686        0.3(0.08)       9(3)             4             0       100882        126912            1       17454       17454
2014-09-14T14:33:51Z       19146       17451         1691       0.25(0.08)       5(3)             4             1        85282        126912            1       17451       17451
2014-09-14T14:34:11Z       19219       17517         1698       0.35(0.08)      11(3)             4             0       112875        126912            1       17517       17517
2014-09-14T14:34:31Z       19331       17624         1703       0.25(0.08)      10(3)             4             1       102471        126912            1       17624       17624
2014-09-14T14:34:51Z       19369       17658         1707        0.2(0.08)       8(3)             4             0       100746        126912            1       17658       17658
2014-09-14T14:35:11Z       19369       17658         1707          0(0.08)       0(3)             4             0       101898        126912            1       17658       17658
2014-09-14T14:35:31Z       19369       17658         1707          0(0.08)       0(3)             4             0       102737        126912            1       17658       17658
2014-09-14T14:35:51Z       19369       17658         1707          0(0.08)       0(3)             4             0       103621        126912            1       17658       17658
2014-09-14T14:36:11Z       19369       17658         1707          0(0.08)       0(3)             4             0       104501        126912            1       17658       17658
2014-09-14T14:36:31Z       19369       17658         1707          0(0.08)       0(3)             4             0       105374        126912            1       17658       17658
2014-09-14T14:36:51Z       19369       17658         1707          0(0.08)       0(3)             4             0        90287        126912            1       17658       17658
2014-09-14T14:37:11Z       19369       17658         1707          0(0.08)       0(3)             4             0        91151        126912            1       17658       17658
2014-09-14T14:37:31Z       19369       17658         1707          0(0.08)       0(3)             4             0        91976        126912            1       17658       17658
2014-09-14T14:37:51Z       19369       17658         1707          0(0.08)       0(3)             4             0        92852        126912            1       17658       17658
2014-09-14T14:38:11Z       19369       17658         1707          0(0.08)       0(3)             4             0        93724        126912            1       17658       17658
2014-09-14T14:38:31Z       19369       17658         1707          0(0.08)       0(3)             4             0        94603        126912            1       17658       17658
2014-09-14T14:38:51Z       19369       17658         1707          0(0.08)       0(3)             4             0        95465        126912            1       17658       17658
2014-09-14T14:39:11Z       19369       17658         1707          0(0.08)       0(3)             4             0        96329        126912            1       17658       17658
2014-09-14T14:39:31Z       19369       17658         1707          0(0.08)       0(3)             4             0        97205        126912            1       17658       17658
2014-09-14T14:39:51Z       19369       17658         1707          0(0.08)       0(3)             4             0        98371        126912            1       17658       17658
2014-09-14T14:40:11Z       19369       17658         1707          0(0.08)       0(3)             4             0        99251        126912            1       17658       17658
2014-09-14T14:40:31Z       19369       17658         1707          0(0.08)       0(3)             4             0       100116        126912            1       17658       17658
2014-09-14T14:40:51Z       19369       17658         1707          0(0.08)       0(3)             4             0       100978        126912            1       17658       17658
2014-09-14T14:41:11Z       19369       17658         1707          0(0.08)       0(3)             4             0       101842        126912            1       17658       17658
2014-09-14T14:41:31Z       19369       17658         1707          0(0.08)       0(3)             4             0       102711        126912            1       17658       17658
2014-09-14T14:41:51Z       19369       17658         1707          0(0.08)       0(3)             4             0       103568        126912            1       17658       17658
2014-09-14T14:42:11Z       19369       17658         1707          0(0.08)       0(3)             4             0       104438        126912            1       17658       17658
2014-09-14T14:42:31Z       19369       17658         1707          0(0.08)       0(3)             4             0       105297        126912            1       17658       17658
2014-09-14T14:42:51Z       19369       17658         1707          0(0.08)       0(3)             4             0       106170        126912            1       17658       17658
2014-09-14T14:43:11Z       19369       17658         1707          0(0.08)       0(3)             4             0        90261        126912            1       17658       17658
2014-09-14T14:43:31Z       19369       17658         1707          0(0.08)       0(3)             4             0        91079        126912            1       17658       17658
2014-09-14T14:43:51Z       19369       17658         1707          0(0.08)       0(2)             4             0        91957        126912            1       17658       17658
2014-09-14T14:44:11Z       19369       17658         1707          0(0.08)       0(2)             4             0        92811        126912            1       17658       17658
2014-09-14T14:44:31Z       19369       17658         1707          0(0.08)       0(2)             4             0        93670        126912            1       17658       17658
2014-09-14T14:44:51Z       19369       17658         1707          0(0.08)       0(2)             4             0        94747        126912            1       17658       17658
2014-09-14T14:45:11Z       19369       17658         1707          0(0.08)       0(2)             4             0        95573        126912            1       17658       17658
2014-09-14T14:45:31Z       19369       17658         1707          0(0.08)       0(2)             4             0        96454        126912            1       17658       17658
2014-09-14T14:45:51Z       19369       17658         1707          0(0.08)       0(2)             4             0        97292        126912            1       17658       17658
2014-09-14T14:46:11Z       19369       17658         1707          0(0.08)       0(2)             4             0        98134        126912            1       17658       17658
2014-09-14T14:46:31Z       19369       17658         1707          0(0.08)       0(2)             4             0        99020        126912            1       17658       17658
2014-09-14T14:46:51Z       19369       17658         1707          0(0.08)       0(2)             4             0       100059        126912            1       17658       17658
2014-09-14T14:47:11Z       19369       17658         1707          0(0.08)       0(2)             4             0       100895        126912            1       17658       17658
2014-09-14T14:47:31Z       19369       17658         1707          0(0.08)       0(2)             4             0       101770        126912            1       17658       17658
2014-09-14T14:47:51Z       19369       17658         1707          0(0.08)       0(2)             4             0       102637        126912            1       17658       17658
2014-09-14T14:48:11Z       19369       17658         1707          0(0.08)       0(2)             4             0       103484        126912            1       17658       17658
2014-09-14T14:48:31Z       19369       17658         1707          0(0.08)       0(2)             4             0       104331        126912            1       17658       17658
2014-09-14T14:48:51Z       19369       17658         1707          0(0.08)       0(2)             4             0       105414        126912            1       17658       17658
2014-09-14T14:49:11Z       19369       17658         1707          0(0.08)       0(2)             4             0        89275        126912            1       17658       17658
2014-09-14T14:49:31Z       19369       17658         1707          0(0.08)       0(2)             4             0        90088        126912            1       17658       17658
2014-09-14T14:49:51Z       19386       17673         1709        0.1(0.08)       4(2)             4             1       107859        126912            1       17673       17673
2014-09-14T14:50:11Z       19408       17688         1716       0.35(0.08)      10(2)             4             0       111648        126912            1       17688       17688
2014-09-14T14:50:31Z       19422       17697         1721       0.25(0.08)       8(2)             4             1       100193        126912            1       17697       17697
2014-09-14T14:50:51Z       19451       17720         1727        0.3(0.08)      10(2)             4             0       109827        126912            1       17720       17720
2014-09-14T14:51:11Z       19494       17757         1733        0.3(0.08)       9(2)             4             0       103747        126912            1       17757       17757
2014-09-14T14:51:31Z       19515       17772         1739        0.3(0.08)       8(2)             4             0       105102        126912            1       17772       17772
2014-09-14T14:51:51Z       19549       17800         1745        0.3(0.08)      11(2)             4             0       106648        126912            1       17800       17800
2014-09-14T14:52:11Z       19558       17803         1751        0.3(0.08)      10(2)             4             0       102526        126912            1       17803       17803
2014-09-14T14:52:31Z       19558       17797         1757        0.3(0.08)      10(3)             4             0       103572        126912            1       17797       17797
2014-09-14T14:52:51Z       19588       17822         1763        0.3(0.08)      11(3)             4             0       113513        126912            1       17822       17822
2014-09-14T14:53:11Z       19628       17856         1769        0.3(0.08)      13(3)             4             0       109367        126912            1       17856       17856
2014-09-14T14:53:31Z       19628       17850         1775        0.3(0.08)      10(3)             4             0        91937        126912            1       17850       17850
2014-09-14T14:53:51Z       19628       17845         1780       0.25(0.08)      10(3)             4             0       102262        126912            1       17845       17845
2014-09-14T14:54:11Z       19640       17851         1786        0.3(0.08)      12(3)             4             0       102144        126912            1       17851       17851
2014-09-14T14:54:31Z       19646       17851         1792        0.3(0.08)      11(3)             4             0       110763        126912            1       17851       17851
2014-09-14T14:54:51Z       19646       17845         1798        0.3(0.08)      14(3)             4             0        92472        126912            1       17845       17845
2014-09-14T14:55:11Z       19688       17881         1804        0.3(0.08)      11(3)             4             0       117078        126912            1       17881       17881
2014-09-14T14:55:31Z       19690       17878         1809       0.25(0.08)       9(3)             4             0       116106        126912            1       17878       17878
2014-09-14T14:55:51Z       19690       17872         1815        0.3(0.08)      11(3)             4             0       107965        126912            1       17872       17872
2014-09-14T14:56:11Z       19690       17867         1820       0.25(0.08)       7(3)             4             0       112298        126912            1       17867       17867
2014-09-14T14:56:31Z       19700       17871         1826        0.3(0.08)      13(3)             4             0       102653        126912            1       17871       17871
2014-09-14T14:56:51Z       19721       17886         1832        0.3(0.08)      13(3)             4             0       111215        126912            1       17886       17886
2014-09-14T14:57:11Z       19772       17932         1837       0.25(0.08)      11(3)             4             0       116374        126912            1       17932       17932
2014-09-14T14:57:31Z       19773       17928         1842       0.25(0.08)      11(3)             4             0       100643        126912            1       17928       17928
2014-09-14T14:57:51Z       19816       17965         1848        0.3(0.08)      11(3)             4             0       106803        126912            1       17965       17965
2014-09-14T14:58:11Z       19870       18014         1853       0.25(0.08)       8(3)             4             0       102249        126912            ∞       18014       18014
2014-09-14T14:58:31Z       19888       18026         1859        0.3(0.08)      11(3)             4             0       105945        126912            1       18026       18026
2014-09-14T14:58:51Z       19922       18054         1865        0.3(0.08)      10(3)             4             0       101927        126912            1       18054       18054
2014-09-14T14:59:11Z       19924       18050         1871        0.3(0.09)       9(3)             4             0       107634        126912            1       18050       18050
2014-09-14T14:59:31Z       19974       18094         1877        0.3(0.09)       9(3)             4             0       106332        126912            1       18094       18094
2014-09-14T14:59:51Z       19974       18088         1883        0.3(0.09)      10(3)             4             0       113707        126912            1       18088       18088
2014-09-14T15:00:11Z       20011       18119         1889        0.3(0.09)       9(3)             4             0       101307        126912            1       18119       18119
2014-09-14T15:00:31Z       20093       18195         1895        0.3(0.09)      10(3)             4             0       115380        126912            1       18195       18195
2014-09-14T15:00:51Z       20157       18253         1901        0.3(0.09)      10(3)             4             0       104206        126912            1       18253       18253
2014-09-14T15:01:11Z       20182       18272         1907        0.3(0.09)       9(3)             4             0       112636        126912            1       18272       18272
2014-09-14T15:01:31Z       20195       18279         1913        0.3(0.09)       8(3)             4             0       113883        126912            1       18279       18279
2014-09-14T15:01:51Z       20225       18304         1918       0.25(0.09)       7(3)             4             0       109462        126912            1       18304       18304
2014-09-14T15:02:11Z       20259       18332         1924        0.3(0.09)      11(3)             4             0       101474        126912            1       18332       18332
2014-09-14T15:02:31Z       20315       18383         1929       0.25(0.09)      10(3)             4             1       102669        126912            1       18383       18383
2014-09-14T15:02:51Z       20380       18442         1935        0.3(0.09)      11(3)             4             0       113854        126912            1       18442       18442
2014-09-14T15:03:11Z       20380       18436         1941        0.3(0.09)       9(3)             4             1       108577        126912            1       18436       18436
2014-09-14T15:03:31Z       20398       18448         1947        0.3(0.09)      10(3)             4             0       104403        126912            1       18448       18448
2014-09-14T15:03:51Z       20412       18456         1953        0.3(0.09)      17(3)             4             0       113743        126912            1       18456       18456
2014-09-14T15:04:11Z       20413       18451         1959        0.3(0.09)      13(3)             4             0       102612        126912            1       18451       18451
2014-09-14T15:04:31Z       20417       18449         1965        0.3(0.09)      15(3)             4             0        99801        126912            1       18449       18449
2014-09-14T15:04:51Z       20473       18500         1970       0.25(0.09)      11(3)             4             1       105122        126912            1       18500       18500
2014-09-14T15:05:11Z       20489       18510         1976        0.3(0.09)      19(3)             4             0        98016        126912            1       18510       18510
2014-09-14T15:05:31Z       20514       18529         1982        0.3(0.09)      15(3)             4             0        92898        126912            1       18529       18529
2014-09-14T15:05:51Z       20514       18524         1987       0.25(0.09)      14(3)             4             0       104609        126912            1       18524       18524
2014-09-14T15:06:11Z       20551       18555         1993        0.3(0.09)      12(3)             4             0       110848        126912            1       18555       18555
2014-09-14T15:06:31Z       20608       18606         1999        0.3(0.09)      11(3)             4             0       113489        126912            1       18606       18606
2014-09-14T15:06:51Z       20616       18608         2005        0.3(0.09)      11(3)             4             0        85789        126912            1       18608       18608
2014-09-14T15:07:11Z       20627       18613         2011        0.3(0.09)      10(3)             4             0       111199        126912            1       18613       18613
2014-09-14T15:07:31Z       20670       18650         2017        0.3(0.09)       9(3)             4             0       106952        126912            1       18650       18650
2014-09-14T15:07:51Z       20678       18652         2023        0.3(0.09)       9(3)             4             0       111237        126912            1       18652       18652
2014-09-14T15:08:11Z       20678       18647         2028       0.25(0.09)       9(3)             4             1        97256        126912            1       18647       18647
2014-09-14T15:08:31Z       20720       18683         2034        0.3(0.09)      11(3)             4             1        89938        126912            1       18683       18683
2014-09-14T15:08:51Z       20728       18685         2040        0.3(0.09)      11(3)             4             1       100773        126912            1       18685       18685
2014-09-14T15:09:11Z       20738       18689         2046        0.3(0.09)      10(3)             4             0       105383        126912            1       18689       18689
2014-09-14T15:09:31Z       20787       18732         2052        0.3(0.09)      13(3)             4             0       112026        126912            1       18732       18732
2014-09-14T15:09:51Z       20807       18747         2057       0.25(0.09)       9(3)             4             1       114396        126912            1       18747       18747
2014-09-14T15:10:11Z       20832       18766         2063        0.3(0.09)      11(3)             4             0       105073        126912            1       18766       18766
2014-09-14T15:10:31Z       20838       18766         2069        0.3(0.09)      14(3)             4             0        98756        126912            1       18766       18766
2014-09-14T15:10:51Z       20877       18799         2075        0.3(0.09)      10(3)             4             0       109483        126912            1       18799       18799
2014-09-14T15:11:11Z       20914       18830         2081        0.3(0.09)       9(3)             4             0       111965        126912            1       18830       18830
2014-09-14T15:11:31Z       20941       18852         2086       0.25(0.09)       9(3)             4             1       114292        126912            1       18852       18852
2014-09-14T15:11:51Z       20943       18848         2092        0.3(0.09)      11(3)             4             0       108437        126912            1       18848       18848
2014-09-14T15:12:11Z       20952       18851         2098        0.3(0.09)      12(3)             4             0       109404        126912            1       18851       18851
2014-09-14T15:12:31Z       21004       18898         2103       0.25(0.09)      11(3)             4             1        97417        126912            1       18898       18898
2014-09-14T15:12:51Z       21020       18908         2109        0.3(0.09)      14(3)             4             0       110614        126912            1       18908       18908
2014-09-14T15:13:11Z       21021       18903         2115        0.3(0.09)      11(3)             4             0       102358        126912            1       18903       18903
2014-09-14T15:13:31Z       21021       18897         2121        0.3(0.09)      11(3)             4             0       117348        126912            1       18897       18897
2014-09-14T15:13:51Z       21040       18911         2126       0.25(0.09)      10(3)             4             0       100169        126912            1       18911       18911
2014-09-14T15:14:11Z       21042       18907         2132        0.3(0.09)      11(3)             4             0       109054        126912            1       18907       18907
2014-09-14T15:14:31Z       21045       18904         2138        0.3(0.09)      11(3)             4             0        96072        126912            1       18904       18904
2014-09-14T15:14:51Z       21114       18967         2144        0.3(0.09)       9(3)             4             0       109781        126912            1       18967       18967
2014-09-14T15:15:11Z       21121       18968         2150        0.3(0.09)       8(3)             4             0       106921        126912            1       18968       18968
2014-09-14T15:15:31Z       21122       18963         2156        0.3(0.09)       7(3)             4             0       104845        126912            1       18963       18963
2014-09-14T15:15:51Z       21123       18959         2161       0.25(0.09)       7(3)             4             0        96537        126912            1       18959       18959
2014-09-14T15:16:11Z       21142       18972         2167        0.3(0.09)      10(3)             4             0        91700        126912            1       18972       18972
2014-09-14T15:16:31Z       21157       18981         2173        0.3(0.09)       8(3)             4             0       116884        126912            1       18981       18981
2014-09-14T15:16:51Z       21174       18992         2179        0.3(0.09)       8(3)             4             1       112436        126912            1       18992       18992
2014-09-14T15:17:11Z       21178       18990         2185        0.3(0.09)      10(3)             4             0        93143        126912            1       18990       18990
2014-09-14T15:17:31Z       21254       19060         2191        0.3(0.09)      10(3)             4             0       100867        126912            1       19060       19060
2014-09-14T15:17:51Z       21320       19120         2197         0.3(0.1)      11(3)             4             0       107158        126912            1       19120       19120
2014-09-14T15:18:11Z       21340       19134         2203         0.3(0.1)      10(3)             4             0        99012        126912            1       19134       19134
2014-09-14T15:18:31Z       21501       19289         2209         0.3(0.1)      11(3)             4             0        97214        126912            1       19289       19289
2014-09-14T15:18:51Z       21523       19306         2214        0.25(0.1)       8(3)             4             1        98155        126912            1       19306       19306
2014-09-14T15:19:11Z       21542       19319         2220         0.3(0.1)      14(3)             4             0       105595        126912            1       19319       19319
2014-09-14T15:19:31Z       21542       19313         2226         0.3(0.1)      10(3)             4             0       108409        126912            1       19313       19313
2014-09-14T15:19:51Z       21554       19319         2232         0.3(0.1)       9(3)             4             0       117744        126912            1       19319       19319
2014-09-14T15:20:11Z       21554       19313         2238         0.3(0.1)      13(3)             4             0       114775        126912            1       19313       19313
2014-09-14T15:20:31Z       21597       19351         2243        0.25(0.1)      13(3)             4             0        95281        126912            1       19351       19351
2014-09-14T15:20:51Z       21618       19366         2249         0.3(0.1)      13(3)             4             0       108431        126912            1       19366       19366
2014-09-14T15:21:11Z       21618       19360         2255         0.3(0.1)      11(3)             4             0        98164        126912            1       19360       19360
2014-09-14T15:21:31Z       21633       19372         2258        0.15(0.1)       7(3)             4             1       108168        126912            1       19372       19372
2014-09-14T15:21:51Z       21633       19371         2259        0.05(0.1)       1(3)             4             0       100575        126912            1       19371       19371
2014-09-14T15:22:11Z       21633       19371         2259           0(0.1)       0(3)             4             0       101338        126912            1       19371       19371
2014-09-14T15:22:31Z       21683       19415         2265         0.3(0.1)      11(3)             4             0       112414        126912            1       19415       19415
